event,date,label,image
http://www.wikidata.org/entity/Q325760,1937-02-08T00:00:00Z,Málaga-Almería road massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Carretera%20M%C3%A1laga%201937.jpg
http://www.wikidata.org/entity/Q799299,1965-10-01T00:00:00Z,Crushing The Rebellions of 1965–1966,http://commons.wikimedia.org/wiki/Special:FilePath/Anti%20PKI%20Literature.jpg
http://www.wikidata.org/entity/Q821049,1939-12-27T00:00:00Z,Wawer massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Egzekucja%20w%20Wawrze.jpg
http://www.wikidata.org/entity/Q835565,1926-03-18T00:00:00Z,March 18 Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/318-1.jpg
http://www.wikidata.org/entity/Q839710,1942-06-09T00:00:00Z,Lidice massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Lidice%20Massengrab%20Pelz.jpg
http://www.wikidata.org/entity/Q891808,1955-06-16T00:00:00Z,Bombing of Plaza de Mayo,http://commons.wikimedia.org/wiki/Special:FilePath/Plaza-Mayo-bombardeo-1955.JPG
http://www.wikidata.org/entity/Q897808,1993-07-02T00:00:00Z,Sivas massacre,http://commons.wikimedia.org/wiki/Special:FilePath/2%20Temmuz%20K%C3%BClt%C3%BCr%20%C5%9Eehitleri%20An%C4%B1t%C4%B1%2C%20Kar%C5%9F%C4%B1yaka%20Mezarl%C4%B1%C4%9F%C4%B1%2C%20Ankara.jpg
http://www.wikidata.org/entity/Q897808,1993-07-02T00:00:00Z,Sivas massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Otel%20Mad%C4%B1mak.jpg
http://www.wikidata.org/entity/Q496145,1951-02-07T00:00:00Z,Sancheong-Hamyang massacre,http://commons.wikimedia.org/wiki/Special:FilePath/South%20Gyeongsang%20map.png
http://www.wikidata.org/entity/Q509555,1985-04-02T00:00:00Z,Pizzolungo bombing,http://commons.wikimedia.org/wiki/Special:FilePath/Stele%20di%20Pizzolungo.jpg
http://www.wikidata.org/entity/Q374212,1920-01-01T00:00:00Z,Shusha pogrom,http://commons.wikimedia.org/wiki/Special:FilePath/Ruins%20of%20the%20Armenian%20part%20of%20the%20city%20of%20Shusha%20after%20the%20March%201920%20pogrom%20by%20Azerbaijani%20armed%20units.%20In%20the%20center%20-%20church%20of%20the%20Holy%20Savior.jpg
http://www.wikidata.org/entity/Q390710,1937-03-21T00:00:00Z,Ponce massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ponce%20Massacre.JPG
http://www.wikidata.org/entity/Q471815,1944-01-29T00:00:00Z,Koniuchy massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Gervi%C5%A1ki%C5%B3%20sen.%2C%20Lithuania%20-%20panoramio%20%284%29.jpg
http://www.wikidata.org/entity/Q473868,1990-11-14T00:00:00Z,Aramoana massacre,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9morial%20de%20Aramoana.JPG
http://www.wikidata.org/entity/Q477332,1945-01-01T00:00:00Z,Metgethen massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Germans%20killed%20by%20Soviet%20army.jpg
http://www.wikidata.org/entity/Q481526,1941-01-01T00:00:00Z,Kamianets-Podilskyi Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Kamenecpodolsky.png
http://www.wikidata.org/entity/Q494043,1950-08-17T00:00:00Z,Hill 303 massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Hill303.png
http://www.wikidata.org/entity/Q496095,1951-01-06T00:00:00Z,Ganghwa massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Incheon%20map.png
http://www.wikidata.org/entity/Q2578008,1997-12-22T00:00:00Z,Acteal massacre,http://commons.wikimedia.org/wiki/Special:FilePath/ActealStatue%20%282498233800%29.jpg
http://www.wikidata.org/entity/Q86662890,1944-03-08T00:00:00Z,Jabłoń-Dobki massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Mogi%C5%82a%20Miejsce%20Pami%C4%99ci%20Jab%C5%82o%C5%84%20Dobki.JPG
http://www.wikidata.org/entity/Q6393896,1993-02-27T00:00:00Z,Štrpci massacre,http://commons.wikimedia.org/wiki/Special:FilePath/%C5%A0trpci%20rail%20station.jpg
http://www.wikidata.org/entity/Q6416698,1943-07-11T00:00:00Z,Kisielin massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Kisielin%20kosciol.jpg
http://www.wikidata.org/entity/Q6470701,1997-08-20T00:00:00Z,Souhane massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Algerian%20massacres%201997-1998.png
http://www.wikidata.org/entity/Q6553389,1921-12-01T00:00:00Z,Patagonia rebelde,http://commons.wikimedia.org/wiki/Special:FilePath/Obreros%20Patagonia%20Rebelde%20Identificados.jpg
http://www.wikidata.org/entity/Q6741105,1927-01-01T00:00:00Z,Malaita massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Malaita%20Island%20NASA.jpg
http://www.wikidata.org/entity/Q6796381,1993-05-24T00:00:00Z,"May 24, 1993, PKK attack",http://commons.wikimedia.org/wiki/Special:FilePath/Elaz%C4%B1%C4%9F%20-%20Bing%C3%B6l%20Turkey%20Provinces%20locator.png
http://www.wikidata.org/entity/Q7076366,1944-08-25T00:00:00Z,Ochota massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Warszawa-Instytut%20Radowy%20tablica.jpg
http://www.wikidata.org/entity/Q7126934,1944-12-14T00:00:00Z,Palawan massacre,http://commons.wikimedia.org/wiki/Special:FilePath/BurnedAtBaatan.gif
http://www.wikidata.org/entity/Q7267930,1930-04-23T00:00:00Z,Qissa Khwani massacre,http://commons.wikimedia.org/wiki/Special:FilePath/BritishIndianArmysoldiers.jpg
http://www.wikidata.org/entity/Q7446412,1938-09-05T00:00:00Z,Seguro Obrero massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Masacre%20seguro%20obrero%20tropas%20Tacna%20U%20de%20Chile.jpg
http://www.wikidata.org/entity/Q7451679,1950-06-28T00:00:00Z,Seoul National University Hospital Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/The%20memorial%20monument%20of%20unnamed%20freedom%20fighters.jpg
http://www.wikidata.org/entity/Q7645304,1918-12-10T00:00:00Z,Surafend affair,http://commons.wikimedia.org/wiki/Special:FilePath/Sarahanu%20el%20%27Amar%20cropped.jpg
http://www.wikidata.org/entity/Q7930966,1992-11-15T00:00:00Z,Villatina Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Parque%20del%20Periodista.JPG
http://www.wikidata.org/entity/Q3848408,1943-08-30T00:00:00Z,Massacre of Ostrówki,http://commons.wikimedia.org/wiki/Special:FilePath/Pomnik%20w%20Ostr%C3%B3wkach.JPG
http://www.wikidata.org/entity/Q3850911,1999-11-20T00:00:00Z,Odi massacre,http://commons.wikimedia.org/wiki/Special:FilePath/IjawHistory.jpeg
http://www.wikidata.org/entity/Q3975759,1982-09-03T00:00:00Z,Via Carini massacre,http://commons.wikimedia.org/wiki/Special:FilePath/DallaChiesadead.jpg
http://www.wikidata.org/entity/Q3975763,1992-07-19T00:00:00Z,massacre of Via D'Amelio,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Borsellino%20tree.jpg
http://www.wikidata.org/entity/Q4030007,1944-05-01T00:00:00Z,Kaisariani executions,http://commons.wikimedia.org/wiki/Special:FilePath/Kaisariani%20skopeftirio%201.jpg
http://www.wikidata.org/entity/Q4377502,1941-06-03T00:00:00Z,Razing of Kandanos,http://commons.wikimedia.org/wiki/Special:FilePath/Kandanos%20Mahnmal.jpg
http://www.wikidata.org/entity/Q4390509,1941-09-11T00:00:00Z,Medvedev Forest massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%20victims%20of%20political%20repressions%20in%20Oryol-1.JPG
http://www.wikidata.org/entity/Q25536389,1946-01-01T00:00:00Z,1946 massacre of Belarusians by the Polish Cursed soldiers,http://commons.wikimedia.org/wiki/Special:FilePath/Pomnik%20Zaleszany.JPG
http://www.wikidata.org/entity/Q25536389,1946-01-29T00:00:00Z,1946 massacre of Belarusians by the Polish Cursed soldiers,http://commons.wikimedia.org/wiki/Special:FilePath/Pomnik%20Zaleszany.JPG
http://www.wikidata.org/entity/Q30323874,1975-09-01T00:00:00Z,Tullyvallen Orange Hall massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Tullyvallen%20Orange%20Hall%20-%20geograph.org.uk%20-%201442874.jpg
http://www.wikidata.org/entity/Q2579077,1943-12-13T00:00:00Z,Massacre of Kalavryta,http://commons.wikimedia.org/wiki/Special:FilePath/Kalavritablick-vom-mahnmal-aus.jpg
http://www.wikidata.org/entity/Q2669836,1943-05-08T00:00:00Z,Naliboki massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Naliboki%20self-defence.jpg
http://www.wikidata.org/entity/Q2670487,1947-11-29T00:00:00Z,My Trach Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/MyTrachMassacre1.jpg
http://www.wikidata.org/entity/Q2941150,1985-03-30T00:00:00Z,Caso Degollados,http://commons.wikimedia.org/wiki/Special:FilePath/Caso%20degollados.jpg
http://www.wikidata.org/entity/Q2993743,1905-01-01T00:00:00Z,Armenian-Tatar massacres 1905-1907,http://commons.wikimedia.org/wiki/Special:FilePath/Neft.jpg
http://www.wikidata.org/entity/Q3029749,1991-11-03T00:00:00Z,Barrios Altos massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Jr.%20Huanta%20Barrios%20Altos.jpg
http://www.wikidata.org/entity/Q3029749,1991-11-03T00:00:00Z,Barrios Altos massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Casona%20en%20Jir%C3%B3n%20Huanta%20840%2C%20Barrios%20Altos%2007.jpg
http://www.wikidata.org/entity/Q3476414,1945-05-07T00:00:00Z,"Amsterdam shooting on the Dam, 7 May 1945",http://commons.wikimedia.org/wiki/Special:FilePath/SchietpartijDam1945.jpg
http://www.wikidata.org/entity/Q1966827,1945-03-03T00:00:00Z,Pawłokoma massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Paw%C5%82okoma%203.jpg
http://www.wikidata.org/entity/Q1985449,1938-10-02T00:00:00Z,1938 Tiberias pogrom,http://commons.wikimedia.org/wiki/Special:FilePath/Tib%20cim037.jpg
http://www.wikidata.org/entity/Q2027138,1948-05-13T00:00:00Z,Kfar Etzion massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Etzion%20Tal%20Prisoners.jpg
http://www.wikidata.org/entity/Q2087792,1909-04-01T00:00:00Z,Adana massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Adana%20massacre%20-%20%D4%B1%D5%A4%D5%A1%D5%B6%D5%A1%D5%B5%D5%AB%20%D5%AF%D5%B8%D5%BF%D5%B8%D6%80%D5%A1%D5%AE%20%281909%29%2001JPG.jpg
http://www.wikidata.org/entity/Q2273348,1992-04-10T00:00:00Z,Maraghar massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Maragha%20memorial.png
http://www.wikidata.org/entity/Q2304343,1971-06-10T00:00:00Z,Corpus Christi massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Matanza%20del%20Jueves%20de%20Corpus.tif
http://www.wikidata.org/entity/Q2359563,1976-08-12T00:00:00Z,Tel al-Zaatar massacre,http://commons.wikimedia.org/wiki/Special:FilePath/JeanJacquesKurz-DestructionOfTellAlZaatar1976-ICRC-AV-Archives-V-P-LB-D-00003-18.jpg
http://www.wikidata.org/entity/Q5744075,1922-06-01T00:00:00Z,Herrin massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Herrin%20Massacre%20-%2027%20June%201922%20Duluth%20Herald.jpg
http://www.wikidata.org/entity/Q5918256,1992-07-18T00:00:00Z,La Cantuta massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Universidad%20Nacional%20de%20Educaci%C3%B3n%20Enrique%20Guzm%C3%A1n%20y%20Valle.png
http://www.wikidata.org/entity/Q1496768,1926-05-01T00:00:00Z,GeSoLei,http://commons.wikimedia.org/wiki/Special:FilePath/Rekordtag%20auf%20der%20GeSoLei%201926.jpg
http://www.wikidata.org/entity/Q769918,1939-09-09T00:00:00Z,Massacre in Ciepielów,http://commons.wikimedia.org/wiki/Special:FilePath/Polish%20POWs%20shot%20by%20Wehrmacht%201939.jpg
http://www.wikidata.org/entity/Q1387922,1993-04-16T00:00:00Z,Ahmići massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmici%20massacre.jpg
http://www.wikidata.org/entity/Q1414900,1981-12-11T00:00:00Z,El Mozote massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Memorial%20de%20las%20v%C3%ADctimas%20del%20Mozote.jpg
http://www.wikidata.org/entity/Q1437936,1926-06-20T00:00:00Z,Forrest River massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Lumbia%20%28on%20left%29%20following%20his%20arrest%20in%201926.jpg
http://www.wikidata.org/entity/Q1482369,1994-02-05T00:00:00Z,Markale massacres,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%201994%20Market%20Shelling%20Which%20Killed%2067%20Civilians%20-%20Sarajevo%20-%20Bosnia%20and%20Herzegovina.jpg
http://www.wikidata.org/entity/Q1482369,1995-08-28T00:00:00Z,Markale massacres,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20to%201994%20Market%20Shelling%20Which%20Killed%2067%20Civilians%20-%20Sarajevo%20-%20Bosnia%20and%20Herzegovina.jpg
http://www.wikidata.org/entity/Q1482369,1994-02-05T00:00:00Z,Markale massacres,http://commons.wikimedia.org/wiki/Special:FilePath/Sarajevo%20Market%20%28%22Markale%22%29%20shelling%20impact%20site.jpg
http://www.wikidata.org/entity/Q1482369,1995-08-28T00:00:00Z,Markale massacres,http://commons.wikimedia.org/wiki/Special:FilePath/Sarajevo%20Market%20%28%22Markale%22%29%20shelling%20impact%20site.jpg
http://www.wikidata.org/entity/Q518753,1960-03-21T00:00:00Z,Sharpeville massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Murder%20at%20Sharpeville%2021%20March%201960.jpg
http://www.wikidata.org/entity/Q520741,1991-11-20T00:00:00Z,Vukovar massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ovcara-Memorial-4.JPG
http://www.wikidata.org/entity/Q571354,1962-06-01T00:00:00Z,Novocherkassk massacre,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%B4%D0%BE%D1%81%D0%BA%D0%B0%20%D0%B2%20%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D1%8C%20%D0%BE%20%D0%9D%D0%BE%D0%B2%D0%BE%D1%87%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%81%D0%BA%D0%BE%D0%B9%20%D1%82%D1%80%D0%B0%D0%B3%D0%B5%D0%B4%D0%B8%D0%B8%201962.jpg
http://www.wikidata.org/entity/Q697017,1945-07-31T00:00:00Z,Ústí massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Nalet%20usti.gif
http://www.wikidata.org/entity/Q1851212,1953-02-03T00:00:00Z,Batepá massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Monumento%20em%20mem%C3%B3ria%20aos%20m%C3%A1rtires%20de%203%20de%20fevereiro%20de%201953%20%282%29.jpg
http://www.wikidata.org/entity/Q1907376,1943-10-13T00:00:00Z,Caiazzo massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Monte-carmignano-vittime.jpg
http://www.wikidata.org/entity/Q1929123,1948-04-13T00:00:00Z,Hadassah medical convoy massacre,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%A7%D7%91%D7%A8%20%D7%90%D7%97%D7%99%D7%9D%20%D7%9C%D7%97%D7%9C%D7%9C%D7%99%20%D7%A9%D7%99%D7%99%D7%A8%D7%AA%20%D7%94%D7%93%D7%A1%D7%94%20-%203.jpg
http://www.wikidata.org/entity/Q1929123,1948-04-13T00:00:00Z,Hadassah medical convoy massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Hadassah%20convoy.jpg
http://www.wikidata.org/entity/Q4392487,1944-03-10T00:00:00Z,Sahryń massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Sahry%C5%84%20pomnik%20ofiar%20zbrodni%2010%20marca%201944.jpg
http://www.wikidata.org/entity/Q4672685,1985-08-14T00:00:00Z,Accomarca massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ceremonia%20de%20entrega%20de%20restos%20de%20v%C3%ADctimas%20en%20Accomarca%2C%20Ayacucho.jpg
http://www.wikidata.org/entity/Q5021588,1983-04-03T00:00:00Z,Lucanamarca massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Lucanamarca%20%28Per%C3%BA%29.JPG
http://www.wikidata.org/entity/Q5305641,1943-12-18T00:00:00Z,Drakeia massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Drakia%20%282%29.jpg
http://www.wikidata.org/entity/Q5614677,1941-04-28T00:00:00Z,Gudovac massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Gudovac%20massacre.jpg
http://www.wikidata.org/entity/Q5685722,1993-07-01T00:00:00Z,Haximu massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Alto%20orinoco5.jpg
http://www.wikidata.org/entity/Q1527609,1943-03-01T00:00:00Z,Koriukivka massacre,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%BE%D1%80%D1%8E%D0%BA%D1%96%D0%B2%D0%BA%D0%B0.%20%D0%9C%D0%B5%D0%BC%D0%BE%D1%80%D1%96%D0%B0%D0%BB%20%D0%B6%D0%B5%D1%80%D1%82%D0%B2%D0%B0%D0%BC%20%D0%9A%D0%BE%D1%80%D1%8E%D0%BA%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%BE%D1%97%20%D1%82%D1%80%D0%B0%D0%B3%D0%B5%D0%B4%D1%96%D1%97%201943%20%D1%80%D0%BE%D0%BA%D1%83%2C%20%D1%83%20%D1%8F%D0%BA%D1%96%D0%B9%20%D0%B7%D0%B0%D0%B3%D0%B8%D0%BD%D1%83%D0%BB%D0%BE%20%D0%B1%D1%96%D0%BB%D1%8F%207000%20%D0%BC%D0%B5%D1%88%D0%BA%D0%B0%D0%BD%D1%86%D1%96%D0%B2.%201975%20%D1%80.jpg
http://www.wikidata.org/entity/Q1540446,1937-05-30T00:00:00Z,Memorial Day massacre of 1937,http://commons.wikimedia.org/wiki/Special:FilePath/Photograph%20titled%20%22The%20Chicago%20Memorial%20Day%20Incident%22%20-%20NARA%20-%20306197.jpg
http://www.wikidata.org/entity/Q1639150,1943-02-17T00:00:00Z,Domenikon Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/DOMENIKO-1943.jpg
http://www.wikidata.org/entity/Q1642045,1956-10-29T00:00:00Z,Kafr Qasim massacre,http://commons.wikimedia.org/wiki/Special:FilePath/KafrQasimMemorial.jpg
http://www.wikidata.org/entity/Q1770923,1992-09-07T00:00:00Z,Bisho massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Bisho%20Massacre%20Memorial%20Site.jpg
http://www.wikidata.org/entity/Q1814324,1930-01-01T00:00:00Z,Vinnytsia massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Vinnycia16.jpg
http://www.wikidata.org/entity/Q699787,1945-01-01T00:00:00Z,Manila massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Manila%20Walled%20City%20Destruction%20May%201945.jpg
http://www.wikidata.org/entity/Q700134,1920-03-01T00:00:00Z,Nikolayevsk Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Sakhalinska%20olb1914.png
http://www.wikidata.org/entity/Q700134,1920-03-01T00:00:00Z,Nikolayevsk Incident,http://commons.wikimedia.org/wiki/Special:FilePath/Nikolaevsk-na-amure%20old00.jpg
http://www.wikidata.org/entity/Q706535,1944-04-01T00:00:00Z,Ascq massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20101I-297-1740-10A%2C%20Frankreich%2C%20SS-Division%20%22Hitlerjugend%22%2C%20Rundstedt.jpg
http://www.wikidata.org/entity/Q707038,1945-04-29T00:00:00Z,Dachau liberation reprisals,http://commons.wikimedia.org/wiki/Special:FilePath/Dachau%20execution%20coalyard%201945-04-29.jpg
http://www.wikidata.org/entity/Q17014905,1971-03-27T00:00:00Z,Ramna massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Martyrs%20Cenotaph%20-%20Ramna%20Kali%20Mandir%20and%20Anandamayee%20Ashram%20-%20Ramna%20Park%20-%20Dhaka%202015-05-31%202125.JPG
http://www.wikidata.org/entity/Q1195058,1927-04-12T00:00:00Z,Shanghai massacre of 1927,http://commons.wikimedia.org/wiki/Special:FilePath/Communist%20purge.jpg
http://www.wikidata.org/entity/Q1210277,1973-06-20T00:00:00Z,Ezeiza masacre,http://commons.wikimedia.org/wiki/Special:FilePath/Masacre%20de%20Ezeiza%20-%20persona%20subiendo%20al%20palco.jpg
http://www.wikidata.org/entity/Q1239076,1924-07-19T00:00:00Z,Napalpí massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Avion%20Napalpi.jpg
http://www.wikidata.org/entity/Q1290410,1941-05-12T00:00:00Z,Glina massacres,http://commons.wikimedia.org/wiki/Special:FilePath/Glina%20church%20massacre.jpg
http://www.wikidata.org/entity/Q1351462,1976-01-20T00:00:00Z,Damour massacre,http://commons.wikimedia.org/wiki/Special:FilePath/JeanJacquesKurz-DarmourMassacre1976-DestroyedHouse%20ICRC-AV-Archives-V-P-LB-D-00003-12.jpg
http://www.wikidata.org/entity/Q105409675,1919-12-24T00:00:00Z,Agulis Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Verin%20Agulis-1900s.jpg
http://www.wikidata.org/entity/Q106065465,1914-08-15T00:00:00Z,Taliesin Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/The%20terrible%20fate%20of%20Mamah%20Borthwick%20in%20her%20bungalow%20of%20love%20-%20illustration.jpg
http://www.wikidata.org/entity/Q106322518,1924-05-04T00:00:00Z,Kirkuk Massacre of 1924,http://commons.wikimedia.org/wiki/Special:FilePath/Old%20Kirkuk.jpg
http://www.wikidata.org/entity/Q734004,1990-01-20T00:00:00Z,Black January,http://commons.wikimedia.org/wiki/Special:FilePath/The%20tragedy%20of%20January%2020.jpg
http://www.wikidata.org/entity/Q909737,1968-10-02T00:00:00Z,Tlatelolco massacreo,http://commons.wikimedia.org/wiki/Special:FilePath/15-07-20-Plaza-de-las-tres-Culturas-RalfR-N3S%209336.jpg
http://www.wikidata.org/entity/Q1018743,1914-04-20T00:00:00Z,Ludlow Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ludlow%20Monument%20Cropped.jpg
http://www.wikidata.org/entity/Q1018743,1914-04-20T00:00:00Z,Ludlow Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ludlow%20teny%20colony%20group%20shot.jpg
http://www.wikidata.org/entity/Q1018743,1914-04-20T00:00:00Z,Ludlow Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ludlow%20The%20Masses%20June1914.jpg
http://www.wikidata.org/entity/Q1018743,1914-04-20T00:00:00Z,Ludlow Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/LudlowMassacreMonument.jpg
http://www.wikidata.org/entity/Q1018743,1914-04-20T00:00:00Z,Ludlow Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Ruins%20of%20Ludlow%20restored.jpg
http://www.wikidata.org/entity/Q1018743,1914-04-20T00:00:00Z,Ludlow Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/TrinidadColorado1914.jpg
http://www.wikidata.org/entity/Q1034076,1942-02-16T00:00:00Z,Bangka Island massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Bangka%20Island%20Massacre%20Memorial%20Monument%20%282022%29.jpg
http://www.wikidata.org/entity/Q1164263,1929-02-14T00:00:00Z,Saint Valentine's Day Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/IMG%206399%20Las%20Vegas.jpg
http://www.wikidata.org/entity/Q55528148,1943-07-17T00:00:00Z,Krasowo-Częstki massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Krasowo-Cz%C4%99stki%20-%2073%20Rocznica%20Mordu%20Mieszka%C5%84c%C3%B3w%20wsi.jpg
http://www.wikidata.org/entity/Q55816370,1938-05-21T00:00:00Z,Tsuyama massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Tsuyama%20Massacre%20victims.JPG
http://www.wikidata.org/entity/Q56328993,1943-06-01T00:00:00Z,Sochy massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Sochy%20massacre%20%28aftermath%29%2003.jpg
http://www.wikidata.org/entity/Q60764535,1972-12-20T00:00:00Z,Top of the Hill bar shooting,http://commons.wikimedia.org/wiki/Special:FilePath/Strabane%20Old%20Road%2C%20Waterside%20-%20geograph.org.uk%20-%201411481.jpg
http://www.wikidata.org/entity/Q9388600,1944-08-03T00:00:00Z,Massacre at 111 Marszałkowska Street in Warsaw,http://commons.wikimedia.org/wiki/Special:FilePath/Polish%20civilians%20murdered%20by%20German-SS-troops%20in%20Warsaw%20Uprising%20Warsaw%20August%201944.jpg
http://www.wikidata.org/entity/Q9388622,1943-08-29T00:00:00Z,Głęboczyca massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Pow.wlodzimierz.jpg
http://www.wikidata.org/entity/Q9388624,1943-06-02T00:00:00Z,Hurby massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Woj.wolynskie5.jpg
http://www.wikidata.org/entity/Q9388637,1939-01-01T00:00:00Z,Massacre in the Szpęgawski Forest,http://commons.wikimedia.org/wiki/Special:FilePath/Szpegawsk%20monument.jpg
http://www.wikidata.org/entity/Q9388637,1940-01-01T00:00:00Z,Massacre in the Szpęgawski Forest,http://commons.wikimedia.org/wiki/Special:FilePath/Szpegawsk%20monument.jpg
http://www.wikidata.org/entity/Q9388659,1945-01-31T00:00:00Z,Massacre in Podgaje,http://commons.wikimedia.org/wiki/Special:FilePath/Podgae%20monument%20to%20murdered%20wounded%20polish%20soldiers.jpeg
http://www.wikidata.org/entity/Q12369972,1941-07-09T00:00:00Z,NKVD prisoner massacre in Tartu,http://commons.wikimedia.org/wiki/Special:FilePath/Victims%20of%20Soviet%20NKVD%20in%20Tartu%2C%20Estonia%2C%201941%20-%20001.jpg
http://www.wikidata.org/entity/Q15242981,1994-06-18T00:00:00Z,Loughinisland massacre,http://commons.wikimedia.org/wiki/Special:FilePath/O%27Toole%27s%20Pub%2C%20The%20Heights%2C%20Loughinisland%20-%20geograph.org.uk%20-%201444364.jpg
http://www.wikidata.org/entity/Q15253897,1918-12-05T00:00:00Z,1918 protest in Zagreb,http://commons.wikimedia.org/wiki/Special:FilePath/Prosvjedi%205%20prosinca%201918%20MGZ%20080209.jpg
http://www.wikidata.org/entity/Q15730206,1945-07-01T00:00:00Z,Midnight Massacre (1945),http://commons.wikimedia.org/wiki/Special:FilePath/Salina%20Utah%20POW%20camp.gif
http://www.wikidata.org/entity/Q18564908,1918-04-29T00:00:00Z,Vyborg massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Vyborg%20massacre%201918.jpg
http://www.wikidata.org/entity/Q20530519,1919-01-14T00:00:00Z,Tartu Credit Center Massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Victims%20of%20Bolshevik%20Cheka%20in%20Tartu%2C%20Estonia%2C%201919.jpg
http://www.wikidata.org/entity/Q20871346,1944-08-20T00:00:00Z,Saint-Genis-Laval massacre,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20aux%20martyrs%20du%20fort%20de%20C%C3%B4te-Lorette%20%282%29.jpg
